Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Hemet_Ord_1712.pdf	-2	skip external			Fee Ordinance 1712		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Jurupa_Valley_Resolution_2011-47.pdf	-2	skip external			Resolution 2011-47 &#8211; Approving Membership in the WRC Regional Conservation Authority		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Jurupa_Valley_Resolution_2011-48.pdf	-2	skip external			Resolution 2011-48 &#8211; WRC MSHCP Implementation Policy		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Lake_Elsinore_Res_2004-11.pdf	-2	skip external			Implementing Resolution 2004-11		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Lake_Elsinore_Res_2004-10.pdf	-2	skip external			Findings Resolution 2004-10		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Lake_Elsinore_Ord_1124.pdf	-2	skip external			Fee Ordinance 1124		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Menifee_Res_08-34.pdf	-2	skip external			Resolution 08-34 Approving Membership in the WRC Regional Conservation Authority		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Menifee_Res_08-45.pdf	-2	skip external			Implementing Resolution 08-45		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Moreno_Valley_Res_2004-07.pdf	-2	skip external			Implementing Resolution 2004-07		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Moreno_Valley_Res-2004-06.pdf	-2	skip external			Findings Resolution 2004-06		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Moreno_Valley_Ord_654.pdf	-2	skip external			Fee Ordinance 654		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Murrieta_Res_03-1246.pdf	-2	skip external			Implementing Resolution 2003-1246		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Murrieta_Res_03-1245.pdf	-2	skip external			Findings Resolution 2003-1245		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Murrieta_Ord_289-03.pdf	-2	skip external			Fee Ordinance 289-03		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Norco_Res_2003-75.pdf	-2	skip external			Implementing Resolution 2003-75		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Norco_Res_2003-76.pdf	-2	skip external			Findings Resolution 2003-76		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Norco_Ord_813.pdf	-2	skip external			Fee Ordinance 813		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Perris_Res_3162.pdf	-2	skip external			Implementing Resolution 3162		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Perris_res_3161.pdf	-2	skip external			Findings Resolution 3161		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Perris_Ord_1123.pdf	-2	skip external			Fee Ordinance 1123		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Riverside_Res_20539.pdf	-2	skip external			Implementing Resolution 20539		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Riverside_Res_20538.pdf	-2	skip external			Findings Resolution 20538		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Riverside_Ord_6709.pdf	-2	skip external			Fee Ordinance 6709		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/San_Jacinto_Res_2479.pdf	-2	skip external			Implementing Resolution 2479		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/San_Jacinto_Res_2478.pdf	-2	skip external			Findings Resolution 2478		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/San_Jacinto_Ord_03-25.pdf	-2	skip external			Fee Ordinance 03-25		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Temecula_Res_03-186.pdf	-2	skip external			Implementing Resolution 2003-186		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Temecula_res_03-184.pdf	-2	skip external			Findings Resolution 2003-184		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/Temecula_Ord_03-14.pdf	-2	skip external			Fee Ordinance 03-14		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/Wildomar_Res_09-08.pdf	-2	skip external			Implementing Resolution 09-08		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Findings_Resolutions/Wildomar_Res_08-47.pdf	-2	skip external			Resolution 08-47 Approving Membership in the WRC Regional Conservation Authority		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/County_of_Riverside_Res_2003-299.pdf	-2	skip external			Implementing Resolution 2003-299		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/County_of_Riverside_Cert_EIR_approv_MSHCP.pdf	-2	skip external			Board Action &#8211; June 17, 2003 &#8211; Approve MSHCP &amp; Certify EIR		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Fee_Ordinances/County_of_Riverside_Ord-810-2.pdf	-2	skip external			Fee Ordinance 810-2		2		1			00:00.000	utf-8	
http://6de85afa9cdd9250af26-3b22a263ed002c8175a7ed4a05021155.r33.cf1.rackcdn.com/Permit_Docs/Ord_Res_Docs/Imp_Ordinances/RCTC_Res_04-003.pdf	-2	skip external			Implementation Resolution 04-003		2		1			00:00.000	utf-8	
http://wrc-rca.org/document-library/reports/annual_report/	200	ok	text/html	72739	Document Library | Western Riverside County Regional Conservation Authority		3	271	20	Apache/2.2.15 (CentOS)		00:06.334	utf-8	
http://wrc-rca.org/?p=1151	200	ok	text/html	14			2	1	1	Apache/2.2.15 (CentOS)		00:06.193	utf-8	
http://wrc-rca.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwrc-rca.org%2Fhabitat-conservation%2Frecent-acquisitions%2Fcostanzo-acquisition%2F	200	ok	application/json	2360			2		1	Apache/2.2.15 (CentOS)		00:06.318	utf-8	
http://wrc-rca.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwrc-rca.org%2Fhabitat-conservation%2Frecent-acquisitions%2Fcostanzo-acquisition%2F&format=xml	200	ok	text/xml	2439			2		1	Apache/2.2.15 (CentOS)		00:05.896	utf-8	
http://wrc-rca.org/images/Costanzo/Costanzo-picture-web.jpg	200	ok	image/jpeg	1039146	<img class="aligncenter wp-image-1152" style="border: 1px solid #000000;" src="http://wrc-rca.org/wp-content/uploads/Costanzo-picture-web-1024x768.jpg" alt="Costanzo Property" width="609" height="456" srcset="http://wrc-rca.org/wp-content/uploads/Costanzo	14.10.2016  16:19:27	2		1	Apache/2.2.15 (CentOS)		00:05.054	utf-8	
http://wrc-rca.org/wp-content/uploads/Costanzo-picture-web-1024x768.jpg	200	ok	image/jpeg	260541	Costanzo Property	09.09.2016  17:48:38	2		1	Apache/2.2.15 (CentOS)		00:04.805	utf-8	
http://wrc-rca.org/images/Costanzo/Costanzo-map.jpg	200	ok	image/jpeg	993790	<img class="aligncenter wp-image-1153 size-large" style="border: 1px solid #000000;" src="http://wrc-rca.org/wp-content/uploads/Costanzo-map-1024x791.jpg" alt="Costanzo map" width="1024" height="791" srcset="http://wrc-rca.org/wp-content/uploads/Costanzo-	14.10.2016  16:19:24	2		1	Apache/2.2.15 (CentOS)		00:03.541	utf-8	
http://wrc-rca.org/wp-content/uploads/Costanzo-map-1024x791.jpg	200	ok	image/jpeg	321154	Costanzo map	09.09.2016  17:48:37	2		1	Apache/2.2.15 (CentOS)		00:05.195	utf-8	
http://wrc-rca.org/document-library/images/slideshows/01mapsacquisitions/	200	ok	text/html	77437	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:06.302	utf-8	
http://wrc-rca.org/document-library/images/slideshows/about/	200	ok	text/html	77372	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:06.178	utf-8	
http://wrc-rca.org/document-library/images/slideshows/habitat/	200	ok	text/html	77382	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:06.864	utf-8	
http://wrc-rca.org/document-library/images/slideshows/home/	200	ok	text/html	78731	Document Library | Western Riverside County Regional Conservation Authority		4	303	12	Apache/2.2.15 (CentOS)		00:06.099	utf-8	
http://wrc-rca.org/document-library/images/slideshows/library/	200	ok	text/html	77382	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:06.146	utf-8	
http://wrc-rca.org/document-library/images/slideshows/mapa/	200	ok	text/html	77367	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.523	utf-8	
http://wrc-rca.org/document-library/images/slideshows/mapi/	200	ok	text/html	77367	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.475	utf-8	
http://wrc-rca.org/document-library/images/slideshows/partners/	200	ok	text/html	77387	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.819	utf-8	
http://wrc-rca.org/document-library/images/slideshows/photo/	200	ok	text/html	77372	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:06.162	utf-8	
http://wrc-rca.org/document-library/images/slideshows/programs/	200	ok	text/html	77387	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.257	utf-8	
http://wrc-rca.org/document-library/images/slideshows/projects/	200	ok	text/html	77387	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.507	utf-8	
http://wrc-rca.org/document-library/images/slideshows/report/	200	ok	text/html	77377	Document Library | Western Riverside County Regional Conservation Authority		4	295	12	Apache/2.2.15 (CentOS)		00:05.835	utf-8	
http://wrc-rca.org/?p=598	200	ok	text/html	14			2	1	1	Apache/2.2.15 (CentOS)		00:06.365	utf-8	
http://wrc-rca.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwrc-rca.org%2Fhabitat-conservation%2Fjoint-project-review%2F	200	ok	application/json	2318			2		1	Apache/2.2.15 (CentOS)		00:05.523	utf-8	
http://wrc-rca.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwrc-rca.org%2Fhabitat-conservation%2Fjoint-project-review%2F&format=xml	200	ok	text/xml	2399			2		1	Apache/2.2.15 (CentOS)		00:05.600	utf-8	
http://wrc-rca.org/download/images/web_images/AcreageGraph.pdf	200	ok	application/pdf	14207	AcreageGraph	09.09.2016  18:17:48	4		1	Apache/2.2.15 (CentOS)		00:04.883	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=653&name=Butterfly.jpg	200	ok	image/jpeg	25935	Icon of Butterfly	09.09.2016  18:17:48	4		1	Apache/2.2.15 (CentOS)		00:05.319	utf-8	
http://wrc-rca.org/download/images/web_images/Butterfly.jpg	200	ok	image/jpeg	25935	Butterfly	09.09.2016  18:17:48	4		1	Apache/2.2.15 (CentOS)		00:06.022	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=654&name=Cactusflower.jpg	200	ok	image/jpeg	27568	Icon of Cactusflower	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.288	utf-8	
http://wrc-rca.org/download/images/web_images/Cactusflower.jpg	200	ok	image/jpeg	27568	Cactusflower	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.803	utf-8	
http://wrc-rca.org/wp-includes/images/crystal/default.png	200	ok	image/png	453	Icon of COUNTY LOGO	09.09.2016  17:50:50	4		6	Apache/2.2.15 (CentOS)		00:04.539	utf-8	
http://wrc-rca.org/download/images/web_images/COUNTY_LOGO.GIF	200	ok	image/gif	15757	COUNTY LOGO	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.648	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=656&name=cvlogo.gif	200	ok	image/gif	1472	Icon of Cvlogo	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.273	utf-8	
http://wrc-rca.org/download/images/web_images/cvlogo.gif	200	ok	image/gif	1472	Cvlogo	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:06.287	utf-8	
http://wrc-rca.org/download/images/web_images/favicon.ico	200	ok	image/x-icon	3638	Favicon	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.601	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=658&name=flowers.jpg	200	ok	image/jpeg	28443	Icon of Flowers	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:06.599	utf-8	
http://wrc-rca.org/download/images/web_images/flowers.jpg	200	ok	image/jpeg	28443	Flowers	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.959	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=659&name=Footer_Contact.gif	200	ok	image/gif	4710	Icon of Footer Contact	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:06.333	utf-8	
http://wrc-rca.org/download/images/web_images/Footer_Contact.gif	200	ok	image/gif	4710	Footer Contact	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.616	utf-8	
http://wrc-rca.org/download/images/web_images/Funding_Contributions.pdf	200	ok	application/pdf	20797	Funding Contributions	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:04.898	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=661&name=getacro.gif	200	ok	image/gif	1425	Icon of Getacro	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.584	utf-8	
http://wrc-rca.org/download/images/web_images/getacro.gif	200	ok	image/gif	1425	Getacro	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:04.680	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=662&name=Gold_Poppies.jpg	200	ok	image/jpeg	27659	Icon of Gold Poppies	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:05.600	utf-8	
http://wrc-rca.org/download/images/web_images/Gold_Poppies.jpg	200	ok	image/jpeg	27659	Gold Poppies	09.09.2016  18:17:49	4		1	Apache/2.2.15 (CentOS)		00:04.664	utf-8	
http://wrc-rca.org/download/images/web_images/Habitat_Cons_Sum.pdf	200	ok	application/pdf	12266925	Habitat Cons Sum	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:05.647	utf-8	
http://wrc-rca.org/download/images/web_images/Habitat_Cons_Sum_100dpi.pdf	200	ok	application/pdf	2507818	Habitat Cons Sum 100dpi	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:05.787	utf-8	
http://wrc-rca.org/download/images/web_images/Habitat_Conservation_Summary_Map_100dpi.pdf	200	ok	application/pdf	4132589	Habitat Conservation Summary Map 100dpi	09.09.2016  18:17:50	4		1	Apache/2.2.15 (CentOS)		00:04.477	utf-8	
http://wrc-rca.org/download/images/web_images/Habitat_Conservation_Summary_Map_300dpi.pdf	200	ok	application/pdf	14909699	Habitat Conservation Summary Map 300dpi	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:05.756	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=667&name=insects.jpg	200	ok	image/jpeg	29926	Icon of Insects	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:03.884	utf-8	
http://wrc-rca.org/download/images/web_images/insects.jpg	200	ok	image/jpeg	29926	Insects	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:04.961	utf-8	
http://wrc-rca.org/download/images/web_images/MSHCPsize.pdf	200	ok	application/pdf	94055	MSHCPsize	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:04.711	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=669&name=placeholder_home.jpg	200	ok	image/jpeg	125744	Icon of Placeholder Home	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:06.318	utf-8	
http://wrc-rca.org/download/images/web_images/placeholder_home.jpg	200	ok	image/jpeg	125744	Placeholder Home	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:06.194	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=670&name=poppies.jpg	200	ok	image/jpeg	31374	Icon of Poppies	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:05.756	utf-8	
http://wrc-rca.org/download/images/web_images/poppies.jpg	200	ok	image/jpeg	31374	Poppies	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:04.617	utf-8	
http://wrc-rca.org/download/images/web_images/RCA_Logo.JPG	200	ok	image/jpeg	30976	RCA Logo	09.09.2016  18:17:52	4		1	Apache/2.2.15 (CentOS)		00:04.992	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=672&name=RCA_logo_07242008.jpg	200	ok	image/jpeg	240384	Icon of RCA Logo 07242008	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.601	utf-8	
http://wrc-rca.org/download/images/web_images/RCA_logo_07242008.jpg	200	ok	image/jpeg	240384	RCA Logo 07242008	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:06.021	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=673&name=RCA_logo_09092008.jpg	200	ok	image/jpeg	30976	Icon of RCA Logo 09092008	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.600	utf-8	
http://wrc-rca.org/download/images/web_images/RCA_logo_09092008.jpg	200	ok	image/jpeg	30976	RCA Logo 09092008	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.570	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=674&name=rca_smcopy.jpg	200	ok	image/jpeg	23628	Icon of Rca Smcopy	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.491	utf-8	
http://wrc-rca.org/download/images/web_images/rca_smcopy.jpg	200	ok	image/jpeg	23628	Rca Smcopy	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.866	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=675&name=RCTC.jpg	200	ok	image/jpeg	92437	Icon of RCTC	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.881	utf-8	
http://wrc-rca.org/download/images/web_images/RCTC.jpg	200	ok	image/jpeg	92437	RCTC	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:04.945	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=676&name=RoughStep_Index.jpg	200	ok	image/jpeg	205299	Icon of RoughStep Index	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.757	utf-8	
http://wrc-rca.org/download/images/web_images/RoughStep_Index.jpg	200	ok	image/jpeg	205299	RoughStep Index	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:06.692	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=677&name=RoughStep_Index2.jpg	200	ok	image/jpeg	5141	Icon of RoughStep Index2	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:06.162	utf-8	
http://wrc-rca.org/download/images/web_images/RoughStep_Index2.jpg	200	ok	image/jpeg	5141	RoughStep Index2	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.850	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=678&name=spacer.gif	200	ok	image/gif	807	Icon of Spacer	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:04.789	utf-8	
http://wrc-rca.org/download/images/web_images/spacer.gif	200	ok	image/gif	807	Spacer	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.336	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=679&name=TLMALOGO.gif	200	ok	image/gif	6266	Icon of TLMALOGO	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.429	utf-8	
http://wrc-rca.org/download/images/web_images/TLMALOGO.gif	200	ok	image/gif	6266	TLMALOGO	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:05.445	utf-8	
http://wrc-rca.org/?wpfilebase_thumbnail=1&fid=680&name=wrcog.gif	200	ok	image/gif	3858	Icon of Wrcog	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:06.162	utf-8	
http://wrc-rca.org/download/images/web_images/wrcog.gif	200	ok	image/gif	3858	Wrcog	09.09.2016  18:17:53	4		1	Apache/2.2.15 (CentOS)		00:06.505	utf-8	
http://wrc-rca.org/download/images/galleries/birds.html	200	ok	text/html	713	Birds	09.09.2016  18:17:48	4	1	3	Apache/2.2.15 (CentOS)		00:06.958	iso-8859-1	
http://wrc-rca.org/wp-includes/images/crystal/interactive.png	200	ok	image/png	2217	Icon of Birds	09.09.2016  17:50:50	4		3	Apache/2.2.15 (CentOS)		00:06.646	utf-8	
http://wrc-rca.org/download/images/galleries/birds.swf	200	ok	application/x-shockwave-flash	55441	Birds	09.09.2016  18:17:48	4		3	Apache/2.2.15 (CentOS)		00:05.990	utf-8	
http://wrc-rca.org/download/images/galleries/birds.xml	200	ok	text/xml	12054	Birds	09.09.2016  18:17:48	4		3	Apache/2.2.15 (CentOS)		00:04.539		
http://wrc-rca.org/download/images/galleries/swfobject.js	200	ok	application/x-javascript	6880	Swfobject	09.09.2016  18:17:48	4		4	Apache/2.2.15 (CentOS)		00:06.302	utf-8	
http://wrc-rca.org/document-library/images/galleries/birds_files/	200	ok	text/html	106388	Document Library | Western Riverside County Regional Conservation Authority		4	433	2	Apache/2.2.15 (CentOS)		00:07.425	utf-8	
http://wrc-rca.org/2016_BD/160201/spacer.gif	404	not found					3		1	Apache/2.2.15 (CentOS)		00:04.899	utf-8	
http://wrc-rca.org/2016_BD/160201/Agenda_Item_8.1_Staff_Report.pdf	200	ok	application/pdf	261953	Staff Report<a>                                     </B>      </td>   </tr>   <tr> <td> &nbsp; </td></tr> <!-- blank row -->   </table>   <!-- ********* action recommendation ************ -->   <table cellpadding=0 Border=0>   <tr>      <td width=45> &nbs	12.09.2016  16:50:44	3		1	Apache/2.2.15 (CentOS)		00:05.320	utf-8	
http://wrc-rca.org/2016_BD/160201/Agenda_Item_8.2_Staff_Report.pdf	200	ok	application/pdf	868760	Staff Report<a>                                     </B>      </td>   </tr>   <tr> <td> &nbsp; </td></tr> <!-- blank row -->   </table>   <!-- ********* action recommendation ************ -->   <table cellpadding=0 Border=0>   <tr>      <td width=45> &nbs	12.09.2016  16:50:47	3		1	Apache/2.2.15 (CentOS)		00:05.382	utf-8	
http://wrc-rca.org/2016_BD/160201/Agenda_Item_10_Staff_Report.pdf	200	ok	application/pdf	185232	Staff Report<a> </B>                                         </td>   </tr>  <tr> <td> &nbsp; </td></tr> <!-- blank row -->  <tr>      <td width=45 align="left"> <B> &nbsp;</B></td>      <td width=800 align="left">         <!-- #############  Confirm actio	12.09.2016  16:50:42	3		1	Apache/2.2.15 (CentOS)		00:04.555	utf-8	
